Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating
105,4,Candi Donotirto,Budaya,Yogyakarta,0,4.4
392,2,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,0,4.3
381,4,Tugu Muda Semarang,Budaya,Semarang,0,4.7
180,5,Pantai Depok Jogja,Bahari,Yogyakarta,10000,4.3
259,3,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5
14,5,Pulau Pelangi,Bahari,Jakarta,900000,4.8
179,2,Candi Ratu Boko,Budaya,Yogyakarta,75000,4.6
19,1,Kidzania,Taman Hiburan,Jakarta,185000,4.6
397,4,Taman Kunang-Kunang,Taman Hiburan,Surabaya,0,4.4
372,2,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8
373,5,Museum Kereta Ambarawa,Budaya,Semarang,10000,4.5
240,5,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,7000,4.4
369,3,Monumen Palagan Ambarawa,Budaya,Semarang,7500,4.4
259,5,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5
273,3,Curug Bugbrug,Cagar Alam,Bandung,7500,4.3
207,5,Heha Sky View,Taman Hiburan,Yogyakarta,15000,4.4
343,2,Pantai Baruna,Bahari,Semarang,3000,4.0
204,3,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,0,4.4
117,5,The World Landmarks - Merapi Park Yogyakarta,Taman Hiburan,Yogyakarta,22000,4.2
233,2,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6
259,1,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5
186,5,Pantai Glagah,Bahari,Yogyakarta,5000,4.4
208,2,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6
255,3,Museum Barli,Budaya,Bandung,15000,4.4
122,2,Watu Goyang,Budaya,Yogyakarta,2500,4.4
177,3,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5
115,1,Monumen Sanapati,Budaya,Yogyakarta,15000,4.3
17,4,Museum Fatahillah,Budaya,Jakarta,5000,4.4
132,3,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5
332,2,Rainbow Garden,Cagar Alam,Bandung,20000,4.6
142,3,Ledok Sambi,Cagar Alam,Yogyakarta,0,4.6
291,1,Water Park Bandung Indah,Taman Hiburan,Bandung,50000,4.0
217,5,Kebun Binatang Bandung,Cagar Alam,Bandung,20000,4.0
313,5,Taman Begonia,Cagar Alam,Bandung,10000,4.4
385,2,Kampung Batik Gedong Semarang,Budaya,Semarang,0,4.4
322,3,Bukit Jamur,Cagar Alam,Bandung,0,4.2
401,2,Taman Keputran,Taman Hiburan,Surabaya,0,4.3
322,3,Bukit Jamur,Cagar Alam,Bandung,0,4.2
224,1,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2
347,1,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4
183,4,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4
264,3,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung,0,4.8
419,1,Monumen Tugu Pahlawan,Budaya,Surabaya,0,4.7
51,3,Jakarta Planetarium,Taman Hiburan,Jakarta,12000,4.1
176,1,Museum Gunung Merapi,Budaya,Yogyakarta,10000,4.4
386,1,Air Terjun Semirang,Cagar Alam,Semarang,9000,4.4
227,3,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6
60,3,Museum Tekstil,Budaya,Jakarta,5000,4.5
18,2,Museum Bank Indonesia,Budaya,Jakarta,2000,4.7
96,2,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6
150,5,Wisata Kraton Jogja,Budaya,Yogyakarta,7000,4.7
271,5,Taman Vanda,Taman Hiburan,Bandung,0,4.3
59,1,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7
222,1,Museum Konferensi Asia Afrika,Budaya,Bandung,0,4.6
420,4,Surabaya Museum (Gedung Siola),Budaya,Surabaya,0,4.5
183,5,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4
30,4,Taman Menteng,Taman Hiburan,Jakarta,0,4.5
269,3,Bumi Perkemahan Batu Kuda,Cagar Alam,Bandung,7500,4.5
139,5,Puncak Gunung Api Purba - Nglanggeran,Cagar Alam,Yogyakarta,10000,4.7
20,4,Museum Taman Prasasti,Budaya,Jakarta,2000,4.5
156,3,Pantai Pulang Sawal,Bahari,Yogyakarta,10000,4.5
344,1,Pantai Marina,Bahari,Semarang,3000,4.1
427,1,Patung Buddha Empat Rupa,Budaya,Surabaya,0,4.3
16,1,Jembatan Kota Intan,Budaya,Jakarta,0,4.3
2,3,Kota Tua,Budaya,Jakarta,0,4.6
88,3,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6
165,5,Green Village Gedangsari,Taman Hiburan,Yogyakarta,2000,4.2
157,5,Pantai Baron,Bahari,Yogyakarta,10000,4.4
72,5,Waterboom PIK (Pantai Indah Kapuk),Taman Hiburan,Jakarta,300000,4.4
224,4,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2
324,3,Happyfarm Ciwidey,Cagar Alam,Bandung,15000,4.2
298,5,Gunung Lalakon,Cagar Alam,Bandung,0,4.8
303,4,Masjid Al-Imtizaj,Tempat Ibadah,Bandung,0,4.7
147,1,Bentara Budaya Yogyakarta (BBY),Budaya,Yogyakarta,0,4.5
329,1,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4
160,4,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4
306,4,Sungai Palayangan,Cagar Alam,Bandung,150000,4.6
327,5,Taman Miniatur Kereta Api,Taman Hiburan,Bandung,15000,4.4
68,3,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,0,4.4
210,5,Pantai Congot,Bahari,Yogyakarta,3000,4.3
294,3,Taman Film,Budaya,Bandung,0,4.3
402,1,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,0,4.5
136,4,Grojogan Watu Purbo Bangunrejo,Taman Hiburan,Yogyakarta,10000,4.5
398,1,Taman Buah Surabaya,Taman Hiburan,Surabaya,0,4.1
240,3,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,7000,4.4
376,1,Semarang Chinatown,Budaya,Semarang,30000,4.5
417,4,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5
429,5,House of Sampoerna,Budaya,Surabaya,0,4.6
394,3,Air Mancur Menari,Taman Hiburan,Surabaya,35000,4.4
32,4,Setu Babakan,Budaya,Jakarta,0,4.4
335,2,Candi Gedong Songo,Budaya,Semarang,10000,4.5
231,2,The Great Asia Africa,Taman Hiburan,Bandung,50000,4.4
226,4,Kawasan Punclut,Taman Hiburan,Bandung,20000,4.4
307,4,Perkebunan Teh Malabar,Cagar Alam,Bandung,5000,4.4
338,1,Lawang Sewu,Budaya,Semarang,10000,4.6
229,4,Rabbit Town,Taman Hiburan,Bandung,45000,4.0
311,2,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3
129,1,Bukit Lintang Sewu,Taman Hiburan,Yogyakarta,2000,4.5
130,3,Studio Alam Gamplong,Taman Hiburan,Yogyakarta,10000,4.4
317,4,Curug Cimahi,Cagar Alam,Bandung,15000,4.6
114,2,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3
396,2,Monumen Kapal Selam,Budaya,Surabaya,15000,4.4
408,1,Kebun Binatang Surabaya,Cagar Alam,Surabaya,15000,4.3
338,2,Lawang Sewu,Budaya,Semarang,10000,4.6
17,5,Museum Fatahillah,Budaya,Jakarta,5000,4.4
306,3,Sungai Palayangan,Cagar Alam,Bandung,150000,4.6
435,1,Taman Air Mancur Menari Kenjeran,Taman Hiburan,Surabaya,0,4.4
137,2,Wisata Alam Kalibiru,Cagar Alam,Yogyakarta,20000,4.4
205,4,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5
228,1,Museum Sri Baduga,Budaya,Bandung,3000,4.5
424,4,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2
233,3,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6
130,3,Studio Alam Gamplong,Taman Hiburan,Yogyakarta,10000,4.4
89,1,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4
347,2,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4
209,4,Pantai Sanglen,Bahari,Yogyakarta,10000,4.5
248,1,NuArt Sculpture Park,Taman Hiburan,Bandung,50000,4.7
228,4,Museum Sri Baduga,Budaya,Bandung,3000,4.5
73,3,Museum Perangko,Budaya,Jakarta,5000,4.4
23,2,Gereja Katedral,Tempat Ibadah,Jakarta,0,4.8
197,1,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6
332,5,Rainbow Garden,Cagar Alam,Bandung,20000,4.6
321,5,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4
220,2,Dusun Bambu,Taman Hiburan,Bandung,25000,4.5
55,1,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5
379,4,Goa Rong,Cagar Alam,Semarang,5000,4.3
271,3,Taman Vanda,Taman Hiburan,Bandung,0,4.3
198,5,Pantai Greweng,Bahari,Yogyakarta,5000,4.6
62,3,Taman Legenda Keong Emas,Taman Hiburan,Jakarta,30000,4.5
6,5,Taman Impian Jaya Ancol,Taman Hiburan,Jakarta,25000,4.5
338,4,Lawang Sewu,Budaya,Semarang,10000,4.6
142,4,Ledok Sambi,Cagar Alam,Yogyakarta,0,4.6
201,1,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
74,3,Museum Tengah Kebun,Budaya,Jakarta,0,4.6
260,4,Museum Pos Indonesia,Budaya,Bandung,0,4.5
9,1,Pelabuhan Marina,Bahari,Jakarta,175000,4.4
407,1,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,0,4.5
8,5,Ocean Ecopark,Taman Hiburan,Jakarta,180000,4.0
201,2,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
150,5,Wisata Kraton Jogja,Budaya,Yogyakarta,7000,4.7
42,2,Museum Seni Rupa dan Kramik,Budaya,Jakarta,5000,4.4
59,5,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7
96,1,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6
201,1,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
432,3,Taman Mundu,Taman Hiburan,Surabaya,0,4.4
351,4,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4
77,5,Taman Hutan Tebet,Taman Hiburan,Jakarta,0,4.4
77,1,Taman Hutan Tebet,Taman Hiburan,Jakarta,0,4.4
45,3,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6
146,5,Bukit Wisata Pulepayung,Cagar Alam,Yogyakarta,10000,4.5
324,5,Happyfarm Ciwidey,Cagar Alam,Bandung,15000,4.2
162,4,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,220000,4.5
368,5,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5
436,3,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,0,4.6
360,1,Air Terjun Kali Pancur,Cagar Alam,Semarang,5000,4.1
112,5,Bukit Bintang Yogyakarta,Taman Hiburan,Yogyakarta,25000,4.5
196,3,Pantai Ngrenehan,Bahari,Yogyakarta,3000,4.4
429,2,House of Sampoerna,Budaya,Surabaya,0,4.6
400,3,Hutan Bambu Keputih,Cagar Alam,Surabaya,0,4.3
228,1,Museum Sri Baduga,Budaya,Bandung,3000,4.5
429,1,House of Sampoerna,Budaya,Surabaya,0,4.6
350,3,Pantai Cipta,Bahari,Semarang,5000,4.0
36,2,Skyrink - Mall Taman Anggrek,Taman Hiburan,Jakarta,110000,4.5
214,4,Trans Studio Bandung,Taman Hiburan,Bandung,280000,4.5
380,5,Masjid Agung Ungaran,Tempat Ibadah,Semarang,0,4.7
335,5,Candi Gedong Songo,Budaya,Semarang,10000,4.5
106,1,Kawasan Malioboro,Taman Hiburan,Yogyakarta,0,4.8
317,3,Curug Cimahi,Cagar Alam,Bandung,15000,4.6
180,1,Pantai Depok Jogja,Bahari,Yogyakarta,10000,4.3
412,1,Masjid Nasional Al-Akbar,Tempat Ibadah,Surabaya,0,4.9
289,5,Curug Aseupan,Cagar Alam,Bandung,10000,4.7
148,1,Goa Rancang Kencono,Cagar Alam,Yogyakarta,5000,4.3
416,5,Keraton Surabaya,Budaya,Surabaya,0,4.4
404,3,Kenjeran Park,Taman Hiburan,Surabaya,35000,4.2
59,4,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7
149,3,Goa Cerme,Cagar Alam,Yogyakarta,3000,4.4
221,4,Museum Geologi Bandung,Budaya,Bandung,2000,4.6
227,5,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6
69,3,Freedom Library,Budaya,Jakarta,0,5.0
36,2,Skyrink - Mall Taman Anggrek,Taman Hiburan,Jakarta,110000,4.5
170,3,Candi Borobudur,Budaya,Yogyakarta,50000,4.7
33,3,Taman Suropati,Taman Hiburan,Jakarta,0,4.6
93,5,Gembira Loka Zoo,Cagar Alam,Yogyakarta,60000,4.5
317,4,Curug Cimahi,Cagar Alam,Bandung,15000,4.6
307,3,Perkebunan Teh Malabar,Cagar Alam,Bandung,5000,4.4
330,2,Bandros City Tour,Budaya,Bandung,40000,4.4
202,5,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5
48,1,Taman Ismail Marzuki,Budaya,Jakarta,5000,4.6
262,3,Wot Batu,Cagar Alam,Bandung,50000,4.7
236,4,Taman Balai Kota Bandung,Taman Hiburan,Bandung,0,4.6
142,4,Ledok Sambi,Cagar Alam,Yogyakarta,0,4.6
85,4,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5
405,3,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4
53,4,Rumah Sipitung,Budaya,Jakarta,5000,4.5
350,3,Pantai Cipta,Bahari,Semarang,5000,4.0
203,1,Galaxy Waterpark Jogja,Taman Hiburan,Yogyakarta,40000,4.3
83,5,Alive Museum Ancol,Taman Hiburan,Jakarta,200000,4.3
61,5,Tugu Proklamasi,Budaya,Jakarta,0,4.6
430,5,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4
111,3,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5
333,5,Kota Mini,Taman Hiburan,Bandung,20000,4.4
168,1,Pantai Timang,Bahari,Yogyakarta,10000,4.7
372,2,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8
22,1,Masjid Istiqlal,Tempat Ibadah,Jakarta,0,4.7
414,3,Jembatan Merah,Budaya,Surabaya,0,4.5
314,3,Tafso Barn,Cagar Alam,Bandung,0,4.2
138,4,Jogja Exotarium,Taman Hiburan,Yogyakarta,20000,4.4
82,2,Museum Satria Mandala,Budaya,Jakarta,5000,4.5
334,3,Chingu Cafe Little Seoul,Taman Hiburan,Bandung,50000,4.5
201,1,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
242,4,Curug Dago,Cagar Alam,Bandung,12000,4.0
81,5,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,0,4.4
153,3,Pantai Kukup,Bahari,Yogyakarta,10000,4.0
374,1,Hutan Pinus Kayon,Cagar Alam,Semarang,6000,4.4
312,2,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,11000,4.5
133,1,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6
194,3,Pantai Wediombo,Bahari,Yogyakarta,5000,4.5
77,1,Taman Hutan Tebet,Taman Hiburan,Jakarta,0,4.4
233,2,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6
175,1,Museum Ullen Sentalu,Budaya,Yogyakarta,100000,4.7
325,5,Saung Angklung Mang Udjo,Budaya,Bandung,75000,4.7
233,3,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6
347,1,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4
158,4,Pantai Pok Tunggal,Bahari,Yogyakarta,10000,4.5
347,5,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4
149,4,Goa Cerme,Cagar Alam,Yogyakarta,3000,4.4
105,2,Candi Donotirto,Budaya,Yogyakarta,0,4.4
311,5,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3
318,2,Situ Patenggang,Cagar Alam,Bandung,20000,4.5
316,4,Curug Malela,Cagar Alam,Bandung,10000,4.4
152,5,Pantai Patihan,Bahari,Yogyakarta,5000,4.1
1,1,Monumen Nasional,Budaya,Jakarta,20000,4.6
178,1,Goa Pindul,Cagar Alam,Yogyakarta,40000,4.5
294,1,Taman Film,Budaya,Bandung,0,4.3
111,2,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5
316,2,Curug Malela,Cagar Alam,Bandung,10000,4.4
158,2,Pantai Pok Tunggal,Bahari,Yogyakarta,10000,4.5
69,4,Freedom Library,Budaya,Jakarta,0,5.0
165,2,Green Village Gedangsari,Taman Hiburan,Yogyakarta,2000,4.2
103,4,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,0,4.7
246,1,Curug Tilu Leuwi Opat,Cagar Alam,Bandung,10000,4.4
223,5,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7
151,1,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4
135,3,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0
102,4,Monumen Batik Yogyakarta,Budaya,Yogyakarta,40000,4.5
326,1,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung,10000,4.0
193,5,Candi Sewu,Budaya,Yogyakarta,50000,4.6
117,2,The World Landmarks - Merapi Park Yogyakarta,Taman Hiburan,Yogyakarta,22000,4.2
348,3,Pura Giri Natha,Budaya,Semarang,20000,4.7
166,1,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,6000,4.5
100,5,Taman Budaya Yogyakarta,Budaya,Yogyakarta,0,4.5
324,1,Happyfarm Ciwidey,Cagar Alam,Bandung,15000,4.2
235,5,Gua Belanda,Cagar Alam,Bandung,15000,4.4
172,5,Pantai Indrayanti,Bahari,Yogyakarta,10000,4.5
361,3,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,10000,4.1
101,4,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,0,4.0
373,4,Museum Kereta Ambarawa,Budaya,Semarang,10000,4.5
355,1,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6
56,2,Pantai Ancol,Bahari,Jakarta,25000,4.4
204,4,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,0,4.4
284,2,Pasar Baru,Pusat Perbelanjaan,Bandung,0,4.3
85,4,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5
159,2,Hutan Pinus Asri,Cagar Alam,Yogyakarta,2500,4.5
270,1,Bukit Bintang,Cagar Alam,Bandung,25000,4.6
35,3,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,0,4.7
428,3,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6
246,4,Curug Tilu Leuwi Opat,Cagar Alam,Bandung,10000,4.4
418,3,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7
394,1,Air Mancur Menari,Taman Hiburan,Surabaya,35000,4.4
116,5,Jurang Tembelan Kanigoro,Taman Hiburan,Yogyakarta,2500,4.5
369,1,Monumen Palagan Ambarawa,Budaya,Semarang,7500,4.4
205,1,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5
241,1,Lawangwangi Creative Space,Taman Hiburan,Bandung,0,4.4
35,3,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,0,4.7
430,5,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4
134,1,Desa Wisata Gamplong,Taman Hiburan,Yogyakarta,10000,4.4
219,1,Tebing Karaton,Cagar Alam,Bandung,15000,4.5
292,2,Curug Anom,Cagar Alam,Bandung,0,4.6
153,5,Pantai Kukup,Bahari,Yogyakarta,10000,4.0
268,2,Sudut Pandang Bandung,Taman Hiburan,Bandung,50000,4.6
259,1,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5
223,3,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7
74,1,Museum Tengah Kebun,Budaya,Jakarta,0,4.6
222,2,Museum Konferensi Asia Afrika,Budaya,Bandung,0,4.6
357,2,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,10000,4.1
87,3,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,20000,4.2
2,2,Kota Tua,Budaya,Jakarta,0,4.6
219,2,Tebing Karaton,Cagar Alam,Bandung,15000,4.5
195,5,Pantai Jogan,Bahari,Yogyakarta,5000,4.4
104,4,Tebing Breksi,Budaya,Yogyakarta,20000,4.4
230,5,Stone Garden Citatah,Taman Hiburan,Bandung,30000,4.4
243,2,Kampung Korea Bandung,Budaya,Bandung,15000,4.1
211,5,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5
2,3,Kota Tua,Budaya,Jakarta,0,4.6
398,3,Taman Buah Surabaya,Taman Hiburan,Surabaya,0,4.1
201,2,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
99,5,Kampung Wisata Kadipaten,Budaya,Yogyakarta,0,4.4
432,4,Taman Mundu,Taman Hiburan,Surabaya,0,4.4
292,3,Curug Anom,Cagar Alam,Bandung,0,4.6
367,1,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3
8,3,Ocean Ecopark,Taman Hiburan,Jakarta,180000,4.0
124,5,Kauman Pakualaman Yogyakarta,Budaya,Yogyakarta,0,5.0
129,5,Bukit Lintang Sewu,Taman Hiburan,Yogyakarta,2000,4.5
172,2,Pantai Indrayanti,Bahari,Yogyakarta,10000,4.5
201,2,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
34,2,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,0,4.4
409,2,Rumah Batik,Budaya,Surabaya,0,4.5
215,2,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,Bandung,15000,4.5
410,1,Ciputra Waterpark,Taman Hiburan,Surabaya,95000,4.3
233,2,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6
56,3,Pantai Ancol,Bahari,Jakarta,25000,4.4
106,4,Kawasan Malioboro,Taman Hiburan,Yogyakarta,0,4.8
355,3,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6
7,1,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5
336,5,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4
260,2,Museum Pos Indonesia,Budaya,Bandung,0,4.5
238,4,Gunung Manglayang,Cagar Alam,Bandung,7500,4.5
52,5,Kampung Cina,Budaya,Jakarta,15000,4.5
330,5,Bandros City Tour,Budaya,Bandung,40000,4.4
326,3,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung,10000,4.0
354,4,Semarang Contemporary Art Gallery,Budaya,Semarang,10000,4.6
123,4,Kampung Wisata Rejowinangun,Budaya,Yogyakarta,0,4.3
6,5,Taman Impian Jaya Ancol,Taman Hiburan,Jakarta,25000,4.5
196,1,Pantai Ngrenehan,Bahari,Yogyakarta,3000,4.4
383,5,Taman Tabanas,Taman Hiburan,Semarang,0,4.4
56,5,Pantai Ancol,Bahari,Jakarta,25000,4.4
124,2,Kauman Pakualaman Yogyakarta,Budaya,Yogyakarta,0,5.0
137,1,Wisata Alam Kalibiru,Cagar Alam,Yogyakarta,20000,4.4
295,2,Museum Nike Ardilla,Budaya,Bandung,0,4.6
355,5,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6
285,1,Taman Sejarah Bandung,Budaya,Bandung,0,4.6
138,4,Jogja Exotarium,Taman Hiburan,Yogyakarta,20000,4.4
211,4,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5
324,5,Happyfarm Ciwidey,Cagar Alam,Bandung,15000,4.2
330,1,Bandros City Tour,Budaya,Bandung,40000,4.4
30,4,Taman Menteng,Taman Hiburan,Jakarta,0,4.5
249,1,Upside Down World Bandung,Taman Hiburan,Bandung,100000,4.0
58,1,Taman Ayodya,Taman Hiburan,Jakarta,0,4.4
218,1,Kawah Putih,Cagar Alam,Bandung,81000,4.5
138,5,Jogja Exotarium,Taman Hiburan,Yogyakarta,20000,4.4
23,2,Gereja Katedral,Tempat Ibadah,Jakarta,0,4.8
277,3,Peta Park,Taman Hiburan,Bandung,15000,4.3
169,3,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2
139,5,Puncak Gunung Api Purba - Nglanggeran,Cagar Alam,Yogyakarta,10000,4.7
376,3,Semarang Chinatown,Budaya,Semarang,30000,4.5
94,3,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5
367,2,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3
174,5,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5
1,5,Monumen Nasional,Budaya,Jakarta,20000,4.6
55,2,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5
161,1,"Bukit Paralayang, Watugupit",Cagar Alam,Yogyakarta,5000,4.7
34,5,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,0,4.4
86,4,Keraton Yogyakarta,Budaya,Yogyakarta,15000,4.6
185,4,Pantai Krakal,Bahari,Yogyakarta,10000,4.5
48,2,Taman Ismail Marzuki,Budaya,Jakarta,5000,4.6
250,2,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1
261,5,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3
36,3,Skyrink - Mall Taman Anggrek,Taman Hiburan,Jakarta,110000,4.5
13,4,Pulau Pramuka,Bahari,Jakarta,5000,4.2
160,2,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4
238,1,Gunung Manglayang,Cagar Alam,Bandung,7500,4.5
69,3,Freedom Library,Budaya,Jakarta,0,5.0
15,4,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4
354,4,Semarang Contemporary Art Gallery,Budaya,Semarang,10000,4.6
86,3,Keraton Yogyakarta,Budaya,Yogyakarta,15000,4.6
342,1,Taman Kasmaran,Taman Hiburan,Semarang,3000,4.5
155,3,Pantai Ngobaran,Bahari,Yogyakarta,5000,4.6
167,3,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5
193,5,Candi Sewu,Budaya,Yogyakarta,50000,4.6
40,2,Galeri Nasional Indonesia,Budaya,Jakarta,0,4.6
366,4,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4
140,5,Bendung Lepen,Taman Hiburan,Yogyakarta,0,4.6
302,1,Masjid Pusdai,Tempat Ibadah,Bandung,0,4.7
120,4,Bukit Panguk Kediwung,Budaya,Yogyakarta,250000,4.5
59,4,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7
371,1,Wisata Eling Bening,Cagar Alam,Semarang,25000,4.3
47,4,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5
30,5,Taman Menteng,Taman Hiburan,Jakarta,0,4.5
206,3,Wisata Kaliurang,Cagar Alam,Yogyakarta,8000,4.4
38,1,Istana Negara Republik Indonesia,Budaya,Jakarta,0,4.6
100,2,Taman Budaya Yogyakarta,Budaya,Yogyakarta,0,4.5
405,5,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4
121,3,Candi Prambanan,Budaya,Yogyakarta,50000,4.7
